BertKeyWords,YakeKeyWords,TextRankKeywords
"[""10bn"", ""6bn"", ""reuters"", ""115bn"", ""nasdaq"", ""301pm"", ""telegraph"", ""barclay"", ""heathrow"", ""takeover""]","[""gmt"", ""market"", ""company"", ""investor"", ""stock"", ""record"", ""year"", ""inflation"", ""price"", ""data""]","[""ha"", ""gmt"", ""uk"", ""market"", ""company"", ""investor"", ""said"", ""u"", ""year"", ""data""]"
"[""cryptocurrencies"", ""cryptocurrency"", ""crypto"", ""fintech"", ""currency"", ""financial"", ""copper"", ""3bn"", ""laundering"", ""trading""]","[""copper"", ""company"", ""technology"", ""hammond"", ""year"", ""approval"", ""account"", ""digital"", ""registration"", ""switzerland""]","[""wa"", ""copper"", ""uk"", ""ha"", ""company"", ""digital"", ""hammond"", ""technology"", ""approval"", ""registration""]"
"[""ethereum"", ""cryptocurrency"", ""cryptocurrencys"", ""electricity"", ""blockchain"", ""stake"", ""staked"", ""infrastructure"", ""miner"", ""decentralised""]","[""ethereum"", ""proof"", ""bitcoin"", ""network"", ""blockchain"", ""work"", ""stake"", ""cryptocurrency"", ""system"", ""entire""]","[""ethereum"", ""proof"", ""ha"", ""bitcoin"", ""network"", ""cryptocurrency"", ""entire"", ""work"", ""blockchain"", ""system""]"
"[""ftx"", ""ftxs"", ""crypto"", ""cryptocurrency"", ""bankmanfrieds"", ""financial"", ""bank"", ""leverage"", ""alamedas"", ""leaked""]","[""ftx"", ""bankmanfried"", ""crypto"", ""cryptocurrency"", ""ftxs"", ""alameda"", ""binance"", ""failure"", ""firm"", ""token""]","[""ftx"", ""wa"", ""crypto"", ""bankmanfried"", ""cryptocurrency"", ""ftxs"", ""failure"", ""trading"", ""firm"", ""binance""]"
"[""cryptocurrency"", ""coal"", ""cryptomining"", ""mining"", ""crypto"", ""electricity"", ""fuel"", ""wastecoal"", ""energy"", ""landfilling""]","[""tire"", ""coal"", ""waste"", ""environmental"", ""fuel"", ""burn"", ""burning"", ""stronghold"", ""pennsylvania"", ""produce""]","[""tire"", ""coal"", ""fuel"", ""environmental"", ""waste"", ""said"", ""ha"", ""stronghold"", ""burn"", ""cryptocurrency""]"
"[""bankmanfried"", ""bankmanfrieds"", ""bankman"", ""nowbankrupt"", ""bankmanfriend"", ""bank"", ""fraudster"", ""fraud"", ""prosecution"", ""embezzled""]","[""bankmanfried"", ""gmt"", ""sam"", ""fraud"", ""verdict"", ""updated"", ""trial"", ""ftx"", ""guilty"", ""count""]","[""bankmanfried"", ""wa"", ""gmt"", ""bankmanfrieds"", ""sam"", ""fraud"", ""verdict"", ""updated"", ""ftx"", ""said""]"
"[""film"", ""filmmaking"", ""zaman"", ""filmmaker"", ""rehana"", ""portray"", ""contemporary"", ""voice"", ""workshop"", ""judge""]","[""zaman"", ""film"", ""people"", ""system"", ""make"", ""woman"", ""work"", ""jarman"", ""london"", ""award""]","[""zaman"", ""film"", ""say"", ""people"", ""way"", ""system"", ""get"", ""woman"", ""make"", ""wa""]"
"[""ftx"", ""bankruptcy"", ""bankrupt"", ""ftxs"", ""bankmanfried"", ""fraud"", ""reclaim"", ""creditor"", ""financial"", ""restructuring""]","[""ftx"", ""bankmanfried"", ""executive"", ""charge"", ""chief"", ""lawsuit"", ""ray"", ""asset"", ""guilty"", ""complete""]","[""ftx"", ""bankmanfried"", ""executive"", ""former"", ""asset"", ""chief"", ""ray"", ""lawsuit"", ""complete"", ""u""]"
"[""afl"", ""cryptocurrency"", ""aflw"", ""crypto"", ""currency"", ""ftx"", ""market"", ""bankmanfried"", ""bankruptcy"", ""collapse""]","[""company"", ""cryptocom"", ""cryptocurrency"", ""ftx"", ""afl"", ""collapse"", ""australia"", ""people"", ""platform"", ""sector""]","[""company"", ""cryptocom"", ""said"", ""ftx"", ""cryptocurrency"", ""australia"", ""ha"", ""collapse"", ""people"", ""afl""]"
"[""paramilitary"", ""crypto"", ""cryptocurrencies"", ""cryptos"", ""cryptofundraising"", ""cryptocurrency"", ""cryptoatms"", ""laundering"", ""austrac"", ""moneylaundering""]","[""money"", ""australia"", ""tink"", ""cryptocurrency"", ""group"", ""moss"", ""crypto"", ""laundering"", ""australian"", ""weapon""]","[""said"", ""money"", ""tink"", ""cryptocurrency"", ""australia"", ""moss"", ""group"", ""australian"", ""laundering"", ""crypto""]"
"[""glass"", ""brown"", ""incident"", ""judge"", ""court"", ""negligence"", ""morgan"", ""banking"", ""attorney"", ""fired""]","[""brown"", ""york"", ""post"", ""jury"", ""damage"", ""injury"", ""report"", ""brain"", ""incident"", ""glass""]","[""brown"", ""wa"", ""said"", ""jury"", ""york"", ""new"", ""post"", ""damage"", ""ha"", ""injury""]"
"[""liquidity"", ""cryptocurrency"", ""bankruptcy"", ""celsius"", ""crypto"", ""lender"", ""withdrawal"", ""market"", ""restructuring"", ""transfer""]","[""celsius"", ""withdrawal"", ""customer"", ""filed"", ""crypto"", ""month"", ""company"", ""lender"", ""transfer"", ""decision""]","[""celsius"", ""customer"", ""said"", ""withdrawal"", ""crypto"", ""filed"", ""month"", ""ha"", ""asset"", ""crash""]"
"[""cryptocurrencies"", ""binancecom"", ""crypto"", ""binance"", ""cryptocurrency"", ""binanceus"", ""currency"", ""exchange"", ""trader"", ""coinbase""]","[""binance"", ""exchange"", ""sec"", ""crypto"", ""company"", ""binanceus"", ""asset"", ""platform"", ""zhao"", ""customer""]","[""binance"", ""ha"", ""u"", ""sec"", ""crypto"", ""exchange"", ""company"", ""binanceus"", ""asset"", ""zhao""]"
"[""bankmanfried"", ""bankmanfrieds"", ""jailed"", ""jailing"", ""inmate"", ""nowbankrupt"", ""courtroom"", ""prison"", ""judge"", ""attire""]","[""bankmanfried"", ""asked"", ""judge"", ""court"", ""pair"", ""trial"", ""jailed"", ""cryptocurrency"", ""appearance"", ""dress""]","[""bankmanfried"", ""court"", ""judge"", ""former"", ""asked"", ""wa"", ""trial"", ""pair"", ""ha"", ""u""]"
"[""nvidia"", ""gpu"", ""supercomputer"", ""cryptocurrency"", ""nvidias"", ""crypto"", ""mining"", ""chipmaker"", ""technology"", ""chatbot""]","[""nvidia"", ""company"", ""power"", ""stuff"", ""crypto"", ""nvidias"", ""kagan"", ""processing"", ""graphic"", ""card""]","[""nvidia"", ""company"", ""ai"", ""said"", ""power"", ""wa"", ""stuff"", ""nvidias"", ""crypto"", ""kagan""]"
"[""cryptocom"", ""scam"", ""theft"", ""manivel"", ""manivels"", ""cryptocurrency"", ""incident"", ""sentenced"", ""commonwealth"", ""exchange""]","[""manivel"", ""account"", ""cryptocom"", ""bank"", ""money"", ""year"", ""manivels"", ""time"", ""told"", ""singh""]","[""wa"", ""manivel"", ""cryptocom"", ""account"", ""money"", ""year"", ""bank"", ""singh"", ""error"", ""time""]"
"[""murakami"", ""murakamis"", ""art"", ""painter"", ""artistic"", ""murakamiflowers"", ""depict"", ""exhibition"", ""kabuki"", ""cryptocurrency""]","[""murakami"", ""art"", ""artist"", ""painting"", ""nfts"", ""work"", ""exhibition"", ""japanese"", ""painter"", ""people""]","[""murakami"", ""art"", ""painting"", ""artist"", ""nfts"", ""work"", ""said"", ""japanese"", ""exhibition"", ""like""]"
"[""osborne"", ""coinbase"", ""bank"", ""chancellor"", ""franciscobased"", ""firm"", ""crypto"", ""billionaire"", ""investor"", ""exchange""]","[""coinbase"", ""osborne"", ""job"", ""experience"", ""investment"", ""george"", ""government"", ""insight"", ""grow"", ""world""]","[""coinbase"", ""osborne"", ""job"", ""government"", ""investment"", ""company"", ""visiting"", ""firm"", ""chair"", ""exchange""]"
"[""swftx"", ""swyftx"", ""ftx"", ""ftxs"", ""brisbanebased"", ""severance"", ""exchange"", ""trading"", ""employ"", ""crypto""]","[""ftx"", ""licence"", ""asic"", ""company"", ""swyftx"", ""cryptocurrency"", ""australian"", ""day"", ""exchange"", ""collapse""]","[""said"", ""wa"", ""ftx"", ""asic"", ""licence"", ""swyftx"", ""company"", ""australian"", ""day"", ""cryptocurrency""]"
"[""bankmanfried"", ""bankmanfrieds"", ""cryptocurrency"", ""defrauded"", ""crypto"", ""fraud"", ""cohen"", ""testified"", ""convicted"", ""ftx""]","[""bankmanfried"", ""ftx"", ""ellison"", ""testimony"", ""fraud"", ""fund"", ""cohen"", ""company"", ""mistake"", ""including""]","[""bankmanfried"", ""ftx"", ""said"", ""wa"", ""ellison"", ""testimony"", ""cohen"", ""fraud"", ""ha"", ""fund""]"
"[""fraudsters"", ""fraudulent"", ""crypto"", ""ponzi"", ""cryptocurrency"", ""investor"", ""blockchains"", ""founder"", ""pyramid"", ""allegation""]","[""sec"", ""scheme"", ""investor"", ""forsage"", ""pyramid"", ""charged"", ""retail"", ""security"", ""charge"", ""ponzi""]","[""sec"", ""investor"", ""scheme"", ""said"", ""forsage"", ""pyramid"", ""security"", ""asset"", ""two"", ""launched""]"
"[""ethereum"", ""ethereums"", ""cryptocurrency"", ""crypto"", ""blockchain"", ""bitcoin"", ""mining"", ""ether"", ""staking"", ""finalized""]","[""ethereum"", ""merge"", ""bitcoin"", ""world"", ""blockchain"", ""move"", ""crypto"", ""cryptocurrency"", ""token"", ""today""]","[""ethereum"", ""merge"", ""bitcoin"", ""world"", ""today"", ""crypto"", ""said"", ""move"", ""token"", ""blockchain""]"
"[""bankmanfried"", ""bankmanfrieds"", ""cryptocurrency"", ""bank"", ""convicted"", ""financial"", ""finance"", ""crypto"", ""prosecution"", ""ftx""]","[""bankmanfried"", ""trial"", ""ftx"", ""alameda"", ""kaplan"", ""juror"", ""ellison"", ""ftt"", ""case"", ""money""]","[""bankmanfried"", ""trial"", ""ftx"", ""alameda"", ""said"", ""kaplan"", ""juror"", ""could"", ""ellison"", ""crypto""]"
"[""bankmanfried"", ""bankmanfrieds"", ""testified"", ""crypto"", ""defrauded"", ""testify"", ""ellison"", ""embezzled"", ""cohen"", ""prosecutor""]","[""bankmanfried"", ""ftx"", ""asked"", ""ellison"", ""sassoon"", ""ceo"", ""testified"", ""alameda"", ""crypto"", ""attorney""]","[""bankmanfried"", ""ftx"", ""wa"", ""sassoon"", ""said"", ""asked"", ""ellison"", ""bankmanfrieds"", ""crypto"", ""alameda""]"
"[""voyager"", ""cryptocurrencies"", ""bankruptcy"", ""cryptocurrency"", ""liquidation"", ""hedge"", ""crypto"", ""broker"", ""finance"", ""creditor""]","[""voyager"", ""digital"", ""asset"", ""market"", ""cryptocurrency"", ""crypto"", ""week"", ""bankruptcy"", ""creditor"", ""business""]","[""voyager"", ""digital"", ""asset"", ""said"", ""cryptocurrency"", ""market"", ""crypto"", ""business"", ""creditor"", ""bankruptcy""]"
"[""bankmanfrieds"", ""bankmanfried"", ""scammer"", ""bank"", ""crypto"", ""fraud"", ""fund"", ""ftxs"", ""testified"", ""prosecution""]","[""roos"", ""ftx"", ""customer"", ""cohen"", ""bankmanfried"", ""money"", ""sam"", ""testimony"", ""argued"", ""alameda""]","[""wa"", ""said"", ""ftx"", ""cohen"", ""roos"", ""customer"", ""bankmanfried"", ""money"", ""bankmanfrieds"", ""sam""]"
"[""ftx"", ""ftxs"", ""licence"", ""licensing"", ""afsl"", ""licensee"", ""asfl"", ""asic"", ""regulation"", ""cryptocurrency""]","[""licence"", ""committee"", ""asic"", ""transfer"", ""australia"", ""ftx"", ""company"", ""change"", ""guardian"", ""financial""]","[""licence"", ""committee"", ""asic"", ""transfer"", ""ftx"", ""australia"", ""company"", ""guardian"", ""exchange"", ""ftxs""]"
"[""cybercrime"", ""fraudsters"", ""phishing"", ""scamming"", ""fraud"", ""policing"", ""fraudster"", ""suspect"", ""crime"", ""detained""]","[""site"", ""user"", ""police"", ""victim"", ""fraud"", ""met"", ""main"", ""video"", ""cyber"", ""labhost""]","[""site"", ""said"", ""user"", ""police"", ""uk"", ""wa"", ""victim"", ""fraud"", ""cyber"", ""labhost""]"
"[""bankmanfried"", ""bankmanfrieds"", ""jail"", ""judge"", ""cohen"", ""cryptocurrency"", ""accused"", ""testify"", ""adderall"", ""federal""]","[""bankmanfried"", ""federal"", ""fund"", ""judge"", ""prosecutor"", ""december"", ""bread"", ""water"", ""arrest"", ""customer""]","[""bankmanfried"", ""said"", ""former"", ""judge"", ""federal"", ""fund"", ""since"", ""prosecutor"", ""wa"", ""cryptocurrency""]"
"[""billionaire"", ""francisco"", ""ceo"", ""franciscos"", ""nonprofit"", ""sf"", ""lobbyist"", ""investor"", ""capitalist"", ""mayoral""]","[""san"", ""francisco"", ""campaign"", ""group"", ""political"", ""city"", ""progressive"", ""money"", ""franciscos"", ""board""]","[""ha"", ""san"", ""political"", ""group"", ""campaign"", ""city"", ""francisco"", ""progressive"", ""money"", ""tech""]"
"[""cryptocurrencies"", ""cryptocurrency"", ""crypto"", ""trader"", ""investor"", ""cryptofocused"", ""holdingsand"", ""ethereum"", ""stake"", ""hedge""]","[""crypto"", ""company"", ""celsius"", ""tether"", ""stablecoin"", ""bitcoin"", ""sector"", ""exchange"", ""asset"", ""business""]","[""crypto"", ""celsius"", ""company"", ""tether"", ""stablecoin"", ""wa"", ""bitcoin"", ""ha"", ""business"", ""asset""]"
"[""bankmanfried"", ""bankmanfrieds"", ""testified"", ""testifying"", ""defrauded"", ""prosecution"", ""embezzled"", ""accused"", ""witness"", ""ellison""]","[""bankmanfried"", ""ftx"", ""gmt"", ""alameda"", ""sassoon"", ""customer"", ""sam"", ""ellison"", ""asked"", ""testimony""]","[""bankmanfried"", ""wa"", ""said"", ""ftx"", ""gmt"", ""alameda"", ""bankmanfrieds"", ""customer"", ""sassoon"", ""updated""]"
"[""sb4"", ""enforcing"", ""ruling"", ""constitutional"", ""federal"", ""dissent"", ""justice"", ""appeal"", ""immigration"", ""sotomayor""]","[""court"", ""world"", ""biden"", ""law"", ""year"", ""supreme"", ""saudi"", ""arabia"", ""chaos"", ""primary""]","[""ha"", ""said"", ""court"", ""new"", ""world"", ""biden"", ""year"", ""law"", ""gaza"", ""could""]"
"[""detention"", ""deportation"", ""asylum"", ""immigration"", ""trafficking"", ""prison"", ""prisonhardened"", ""duttons"", ""security"", ""concern""]","[""detention"", ""immigration"", ""search"", ""ahrc"", ""drug"", ""including"", ""service"", ""department"", ""report"", ""risk""]","[""detention"", ""immigration"", ""said"", ""search"", ""ahrc"", ""people"", ""including"", ""drug"", ""ha"", ""service""]"
"[""enforcement"", ""alleged"", ""ankle"", ""unconstitutional"", ""offence"", ""offender"", ""assaulted"", ""defendant"", ""detention"", ""refugee""]","[""court"", ""condition"", ""visa"", ""ankle"", ""bracelet"", ""curfew"", ""electronic"", ""monitoring"", ""giles"", ""immigration""]","[""court"", ""condition"", ""visa"", ""bracelet"", ""ankle"", ""electronic"", ""monitoring"", ""giles"", ""would"", ""curfew""]"
"[""secretary"", ""immigration"", ""refugee"", ""border"", ""rycroft"", ""tory"", ""security"", ""fleeing"", ""investigation"", ""plan""]","[""border"", ""plan"", ""labour"", ""home"", ""security"", ""office"", ""secretary"", ""small"", ""boat"", ""people""]","[""plan"", ""labour"", ""border"", ""home"", ""would"", ""people"", ""agency"", ""secretary"", ""new"", ""small""]"
"[""detained"", ""duttons"", ""dutton"", ""alleged"", ""incident"", ""defamation"", ""news"", ""refuge"", ""protesting"", ""gazan""]","[""gmt"", ""government"", ""updated"", ""people"", ""australia"", ""minister"", ""australian"", ""year"", ""state"", ""court""]","[""gmt"", ""updated"", ""ha"", ""government"", ""wa"", ""people"", ""australia"", ""said"", ""minister"", ""say""]"
"[""hysterectomy"", ""surgery"", ""detained"", ""immigration"", ""procedure"", ""undergone"", ""requiring"", ""gynecological"", ""obgyn"", ""investigation""]","[""hysterectomy"", ""medical"", ""immigration"", ""procedure"", ""official"", ""report"", ""investigator"", ""surgery"", ""found"", ""complaint""]","[""hysterectomy"", ""said"", ""medical"", ""procedure"", ""wa"", ""immigration"", ""official"", ""report"", ""complaint"", ""nurse""]"
"[""immigration"", ""investigation"", ""database"", ""citizen"", ""digitise"", ""breach"", ""identity"", ""information"", ""issue"", ""biometric""]","[""office"", ""home"", ""people"", ""immigration"", ""system"", ""issue"", ""document"", ""database"", ""problem"", ""identity""]","[""office"", ""home"", ""people"", ""immigration"", ""issue"", ""system"", ""ha"", ""said"", ""problem"", ""database""]"
"[""mexico"", ""immigration"", ""mexican"", ""deportation"", ""migrant"", ""immigrant"", ""guatemala"", ""border"", ""ciudad"", ""rafael""]","[""mexico"", ""migrant"", ""border"", ""detention"", ""official"", ""detained"", ""political"", ""immigration"", ""people"", ""youre""]","[""mexico"", ""migrant"", ""u"", ""said"", ""border"", ""ha"", ""detention"", ""official"", ""people"", ""political""]"
"[""immigration"", ""sudan"", ""sudanese"", ""crime"", ""incident"", ""offence"", ""magistrate"", ""kent"", ""bailed"", ""wimereux""]","[""people"", ""charged"", ""immigration"", ""arrive"", ""valid"", ""investigation"", ""entry"", ""sudan"", ""attempting"", ""clearance""]","[""people"", ""ha"", ""immigration"", ""boat"", ""charged"", ""uk"", ""tuesday"", ""coastguard"", ""investigation"", ""wimereux""]"
"[""detained"", ""deportation"", ""detention"", ""deported"", ""immigration"", ""deport"", ""court"", ""nzyq"", ""precedent"", ""giles""]","[""department"", ""country"", ""case"", ""court"", ""risk"", ""nzyq"", ""detention"", ""high"", ""government"", ""giles""]","[""wa"", ""department"", ""case"", ""country"", ""detention"", ""nzyq"", ""risk"", ""court"", ""giles"", ""government""]"
"[""opposition"", ""nationale"", ""debate"", ""constitutional"", ""legislation"", ""mp"", ""compromise"", ""darmanin"", ""macron"", ""withdrawn""]","[""bill"", ""darmanin"", ""immigration"", ""minister"", ""including"", ""france"", ""debate"", ""motion"", ""government"", ""law""]","[""bill"", ""darmanin"", ""ha"", ""wa"", ""immigration"", ""france"", ""including"", ""debate"", ""minister"", ""said""]"
"[""refugee"", ""asylum"", ""detention"", ""abdellatif"", ""visa"", ""persecuted"", ""convict"", ""dutton"", ""sydney"", ""freed""]","[""abdellatif"", ""security"", ""detention"", ""australia"", ""assessment"", ""year"", ""court"", ""basis"", ""immigration"", ""visa""]","[""abdellatif"", ""wa"", ""australia"", ""said"", ""security"", ""year"", ""detention"", ""assessment"", ""court"", ""family""]"
"[""backlog"", ""ukip"", ""sunak"", ""asylum"", ""immigration"", ""parliamentary"", ""claim"", ""labour"", ""downing"", ""kinnock""]","[""backlog"", ""asylum"", ""decision"", ""home"", ""government"", ""made"", ""initial"", ""office"", ""legacy"", ""case""]","[""asylum"", ""backlog"", ""government"", ""ha"", ""case"", ""decision"", ""home"", ""made"", ""initial"", ""legacy""]"
"[""deportation"", ""detained"", ""detention"", ""immigration"", ""deport"", ""detainee"", ""zufolo"", ""resettlement"", ""commonwealth"", ""taskforce""]","[""country"", ""detention"", ""court"", ""case"", ""high"", ""nzyq"", ""removal"", ""australia"", ""government"", ""department""]","[""wa"", ""detention"", ""country"", ""court"", ""nzyq"", ""removal"", ""australia"", ""case"", ""high"", ""government""]"
"[""grocery"", ""supermarket"", ""produce"", ""almonte"", ""ripe"", ""greensboro"", ""carnicera"", ""census"", ""southwest"", ""tuna""]","[""store"", ""food"", ""compare"", ""grocery"", ""carolina"", ""north"", ""south"", ""latino"", ""gutierrez"", ""immigrant""]","[""store"", ""south"", ""grocery"", ""carolina"", ""compare"", ""latino"", ""food"", ""gutierrez"", ""north"", ""market""]"
"[""tory"", ""labour"", ""brexit"", ""austerity"", ""westminster"", ""jamie"", ""scotsman"", ""recession"", ""minister"", ""deportation""]","[""labour"", ""people"", ""bst"", ""government"", ""starmer"", ""year"", ""party"", ""keir"", ""border"", ""country""]","[""ha"", ""people"", ""labour"", ""bst"", ""said"", ""government"", ""say"", ""uk"", ""starmer"", ""party""]"
"[""deport"", ""haley"", ""debate"", ""deported"", ""candidate"", ""immigration"", ""political"", ""governor"", ""trump"", ""iowa""]","[""trump"", ""haley"", ""desantis"", ""ukraine"", ""debate"", ""issue"", ""republican"", ""president"", ""candidate"", ""governor""]","[""trump"", ""haley"", ""desantis"", ""issue"", ""said"", ""debate"", ""ha"", ""ukraine"", ""candidate"", ""governor""]"
"[""security"", ""detention"", ""secure"", ""detainee"", ""assessed"", ""risk"", ""offender"", ""immigration"", ""rating"", ""abusiveaggressive""]","[""immigration"", ""detainee"", ""risk"", ""detention"", ""rating"", ""srat"", ""serco"", ""australia"", ""high"", ""australian""]","[""immigration"", ""detainee"", ""risk"", ""detention"", ""srat"", ""serco"", ""rating"", ""wa"", ""australia"", ""said""]"
"[""immigration"", ""postgraduate"", ""tory"", ""visa"", ""tuition"", ""student"", ""university"", ""graduating"", ""constituency"", ""disastrous""]","[""student"", ""university"", ""international"", ""group"", ""china"", ""visa"", ""russell"", ""government"", ""fee"", ""income""]","[""student"", ""university"", ""international"", ""said"", ""uk"", ""country"", ""government"", ""visa"", ""china"", ""group""]"
"[""srat"", ""security"", ""assessed"", ""detention"", ""srats"", ""detainee"", ""offender"", ""assessment"", ""risk"", ""australian""]","[""risk"", ""detainee"", ""australia"", ""srat"", ""rating"", ""assessment"", ""behaviour"", ""serco"", ""high"", ""immigration""]","[""risk"", ""wa"", ""detainee"", ""rating"", ""said"", ""srat"", ""australia"", ""serco"", ""assessment"", ""behaviour""]"
"[""assessed"", ""security"", ""assessment"", ""tribunal"", ""srat"", ""validity"", ""analysed"", ""risk"", ""appeal"", ""offence""]","[""risk"", ""australia"", ""detainee"", ""srat"", ""high"", ""detention"", ""immigration"", ""assessment"", ""tool"", ""serco""]","[""wa"", ""risk"", ""said"", ""australia"", ""detainee"", ""immigration"", ""srat"", ""detention"", ""tool"", ""assessment""]"
"[""milibands"", ""miliband"", ""brexit"", ""referendum"", ""tory"", ""labour"", ""mug"", ""parliament"", ""immigration"", ""debate""]","[""labour"", ""immigration"", ""mug"", ""people"", ""migration"", ""election"", ""voter"", ""debate"", ""brexit"", ""public""]","[""labour"", ""wa"", ""immigration"", ""one"", ""migration"", ""voter"", ""people"", ""would"", ""public"", ""ha""]"
"[""romney"", ""immigration"", ""mcconnell"", ""senator"", ""trump"", ""biden"", ""border"", ""republican"", ""impeachment"", ""congressional""]","[""trump"", ""republican"", ""border"", ""romney"", ""senator"", ""problem"", ""trial"", ""deal"", ""immigration"", ""senate""]","[""trump"", ""republican"", ""border"", ""romney"", ""senator"", ""problem"", ""ha"", ""trial"", ""immigration"", ""senate""]"
"[""medlock"", ""restrain"", ""knife"", ""prosecuting"", ""hitler"", ""threat"", ""flag"", ""confederate"", ""terrorist"", ""alleged""]","[""medlock"", ""court"", ""heard"", ""hossain"", ""kill"", ""flag"", ""wanted"", ""knife"", ""told"", ""police""]","[""wa"", ""medlock"", ""court"", ""hossain"", ""heard"", ""flag"", ""kill"", ""said"", ""knife"", ""told""]"
"[""security"", ""abf"", ""assessment"", ""risk"", ""detention"", ""srat"", ""safety"", ""research"", ""psychometrically"", ""prevalence""]","[""tool"", ""risk"", ""assessment"", ""abf"", ""data"", ""srat"", ""detainee"", ""document"", ""high"", ""detention""]","[""tool"", ""risk"", ""data"", ""abf"", ""assessment"", ""document"", ""detainee"", ""ha"", ""centre"", ""said""]"
"[""immigration"", ""dutton"", ""migration"", ""adelaide"", ""tehan"", ""visa"", ""australia"", ""increase"", ""labor"", ""2021""]","[""australia"", ""tehan"", ""government"", ""migration"", ""police"", ""immigration"", ""student"", ""coalition"", ""year"", ""labor""]","[""government"", ""wa"", ""tehan"", ""australia"", ""migration"", ""year"", ""police"", ""student"", ""said"", ""would""]"
"[""impeachment"", ""impeaching"", ""impeach"", ""partisan"", ""bipartisan"", ""senator"", ""accused"", ""congress"", ""republicancontrolled"", ""mayorkas""]","[""house"", ""republican"", ""border"", ""mayorkas"", ""democrat"", ""johnson"", ""impeachment"", ""committee"", ""white"", ""hearing""]","[""house"", ""republican"", ""border"", ""mayorkas"", ""democrat"", ""johnson"", ""impeachment"", ""said"", ""committee"", ""want""]"
"[""tory"", ""claiming"", ""claim"", ""disinformation"", ""misinformation"", ""misleading"", ""labour"", ""factcheckers"", ""politician"", ""immigration""]","[""labour"", ""party"", ""asylum"", ""fact"", ""conservative"", ""full"", ""claim"", ""quota"", ""system"", ""election""]","[""labour"", ""asylum"", ""fact"", ""party"", ""uk"", ""conservative"", ""eu"", ""wa"", ""would"", ""full""]"
"[""candidate"", ""election"", ""suozzi"", ""voter"", ""campaign"", ""biden"", ""precinct"", ""representative"", ""mazi"", ""joe""]","[""republican"", ""immigration"", ""border"", ""suozzi"", ""democrat"", ""issue"", ""suozzis"", ""political"", ""district"", ""house""]","[""republican"", ""immigration"", ""border"", ""democrat"", ""wa"", ""suozzi"", ""said"", ""political"", ""new"", ""issue""]"
"[""migrant"", ""antiimmigration"", ""immigration"", ""housing"", ""aussie"", ""australian"", ""nsw"", ""macquarie"", ""migration"", ""tabloid""]","[""knight"", ""housing"", ""australia"", ""social"", ""telegraph"", ""watch"", ""article"", ""immigration"", ""migration"", ""daily""]","[""knight"", ""housing"", ""immigration"", ""social"", ""article"", ""australia"", ""telegraph"", ""daily"", ""said"", ""watch""]"
"[""asylum"", ""immigration"", ""migrant"", ""immigrant"", ""persecution"", ""illegally"", ""hinsliff"", ""ukraine"", ""xenophobic"", ""gaby""]","[""worker"", ""care"", ""people"", ""country"", ""migrant"", ""government"", ""asylum"", ""sector"", ""paid"", ""november""]","[""uk"", ""people"", ""worker"", ""care"", ""asylum"", ""sector"", ""country"", ""government"", ""would"", ""ha""]"
"[""surveillance"", ""immigration"", ""deportation"", ""privacy"", ""security"", ""bipartisan"", ""detection"", ""datagathering"", ""sensor"", ""proposed""]","[""border"", ""surveillance"", ""tower"", ""bill"", ""technology"", ""funding"", ""autonomous"", ""shah"", ""immigration"", ""eff""]","[""border"", ""surveillance"", ""said"", ""technology"", ""bill"", ""would"", ""tower"", ""immigration"", ""also"", ""ha""]"
"[""extradition"", ""alleged"", ""deported"", ""investigation"", ""suspect"", ""immigration"", ""fraud"", ""heathrow"", ""claimant"", ""ukbased""]","[""visa"", ""passenger"", ""canada"", ""time"", ""india"", ""asylum"", ""reported"", ""alleged"", ""checkin"", ""claim""]","[""passenger"", ""visa"", ""canada"", ""uk"", ""india"", ""would"", ""asylum"", ""investigation"", ""time"", ""said""]"
"[""lincoln"", ""holzer"", ""historian"", ""abraham"", ""holzers"", ""1860"", ""1850s"", ""presidency"", ""roosevelt"", ""slavery""]","[""lincoln"", ""holzer"", ""immigration"", ""blood"", ""time"", ""civil"", ""war"", ""american"", ""book"", ""immigrant""]","[""wa"", ""lincoln"", ""holzer"", ""say"", ""immigration"", ""new"", ""ha"", ""time"", ""blood"", ""book""]"
"[""impeachment"", ""impeach"", ""impeaching"", ""bipartisan"", ""veto"", ""trump"", ""appeal"", ""indictment"", ""overturned"", ""gop""]","[""trump"", ""republican"", ""president"", ""house"", ""gmt"", ""bill"", ""biden"", ""immigration"", ""vote"", ""appeal""]","[""trump"", ""republican"", ""gmt"", ""president"", ""house"", ""biden"", ""bill"", ""vote"", ""immigration"", ""ha""]"
"[""detention"", ""arrest"", ""deporting"", ""curfew"", ""immigration"", ""refugee"", ""imposing"", ""unlawful"", ""offender"", ""visa""]","[""visa"", ""court"", ""plaintiff"", ""condition"", ""high"", ""minister"", ""released"", ""detention"", ""australia"", ""protection""]","[""visa"", ""wa"", ""s151"", ""plaintiff"", ""condition"", ""court"", ""minister"", ""australia"", ""detention"", ""said""]"
"[""biden"", ""campaign"", ""bannon"", ""agenda"", ""2024"", ""presidential"", ""defending"", ""crisis"", ""candidacy"", ""politics""]","[""trump"", ""president"", ""border"", ""ukraine"", ""america"", ""cpac"", ""biden"", ""year"", ""dont"", ""republican""]","[""trump"", ""wa"", ""cpac"", ""ukraine"", ""president"", ""would"", ""said"", ""border"", ""america"", ""going""]"
